f2159_53,1,,171,train,26414840,26414840,1980452250
f0326_35,1,,381,train,26414840,26414840,4489025100
f3337_21,1,,184,train,26414840,26414840,2112482400
f1832_47,1,,42,train,26414840,26414840,396090450
f3986_31,1,,177,train,26414840,26414840,1980452250
f0221_37,1,,346,train,26414840,26414840,4092934650
f4084_14,1,,163,train,26414840,26414840,1848422100
f3722_39,1,,180,train,26414840,26414840,2112482400
f0646_22,1,,298,train,26414840,26414840,3432783900
f1051_38,1,,321,train,26414840,26414840,3696844200
f2211_73,1,,164,train,26414840,26414840,1848422100
f1791_04,1,,165,train,26414840,26414840,1848422100
f1554_25,1,,160,train,26414840,26414840,1848422100
f0841_10,1,,390,train,26414840,26414840,4621055250
f3896_07,1,,165,train,26414840,26414840,1848422100
f3430_38,1,,183,train,26414840,26414840,2112482400
f2159_53,2,,171,train,26414840,26414840,1980452250
f0326_35,2,,381,train,26414840,26414840,4489025100
f3337_21,2,,184,train,26414840,26414840,2112482400
f1832_47,2,,42,train,26414840,26414840,396090450
f3986_31,2,,177,train,26414840,26414840,1980452250
f0221_37,2,,346,train,26414840,26414840,4092934650
f4084_14,2,,163,train,26414840,26414840,1848422100
f3722_39,2,,180,train,26414840,26414840,2112482400
f0646_22,2,,298,train,26414840,26414840,3432783900
f1051_38,2,,321,train,26414840,26414840,3696844200
f2211_73,2,,164,train,26414840,26414840,1848422100
f1791_04,2,,165,train,26414840,26414840,1848422100
f1554_25,2,,160,train,26414840,26414840,1848422100
f0841_10,2,,390,train,26414840,26414840,4621055250
f3896_07,2,,165,train,26414840,26414840,1848422100
f3430_38,2,,183,train,26414840,26414840,2112482400
f1530_18,1,,175,train,26414840,26414840,1980452250
f3154_48,1,,172,train,26414840,26414840,1980452250
f3521_09,1,,164,train,26414840,26414840,1848422100
f0326_35,1,,381,train,26414840,26414840,4489025100
f3337_21,1,,184,train,26414840,26414840,2112482400
f1832_47,1,,42,train,26414840,26414840,396090450
f0911_02,1,,384,train,26414840,26414840,4489025100
f0221_37,1,,346,train,26414840,26414840,4092934650
f4084_14,1,,163,train,26414840,26414840,1848422100
f3722_39,1,,180,train,26414840,26414840,2112482400
f3894_37,1,,166,train,26414840,26414840,1848422100
f0646_22,1,,298,train,26414840,26414840,3432783900
f1051_38,1,,321,train,26414840,26414840,3696844200
f2211_73,1,,164,train,26414840,26414840,1848422100
f2274_95,1,,165,train,26414840,26414840,1848422100
f3347_47,2,,179,train,26414840,26414840,2112482400
f0014_19,2,,67,train,26414840,26414840,792180900
f3521_09,2,,164,train,26414840,26414840,1848422100
f0326_35,2,,381,train,26414840,26414840,4489025100
f0093_24,2,,305,train,26414840,26414840,3564814050
f3986_31,2,,177,train,26414840,26414840,1980452250
f1224_16,2,,255,train,26414840,26414840,2904663300
f1963_27,2,,178,train,26414840,26414840,2112482400
f1222_04,2,,296,train,26414840,26414840,3432783900
f3412_27,2,,166,train,26414840,26414840,1848422100
f3347_47,3,,179,train,26414840,26414840,2112482400
f3521_09,3,,164,train,26414840,26414840,1848422100
f0065_00,3,,380,train,26414840,26414840,4489025100
f2465_75,3,,181,train,26414840,26414840,2112482400
f0093_24,3,,305,train,26414840,26414840,3564814050
f3986_31,3,,177,train,26414840,26414840,1980452250
f4008_34,3,,158,train,26414840,26414840,1848422100
f0333_01,3,,294,train,26414840,26414840,3432783900
f1251_10,3,,388,train,26414840,26414840,4489025100
f3412_27,3,,166,train,26414840,26414840,1848422100
f0512_15,3,,298,train,26414840,26414840,3432783900
f0454_20,3,,389,train,26414840,26414840,4621055250
f1978_04,3,,165,train,26414840,26414840,1848422100
f0183_22,3,,389,train,26414840,26414840,4621055250
f1602_35,3,,169,train,26414840,26414840,1980452250
f3874_15,3,,172,train,26414840,26414840,1980452250
f1686_01,3,,113,train,26414840,26414840,1320301500
f2367_63,3,,152,train,26414840,26414840,1716391950
f0633_18,4,,414,train,26414840,26414840,4885115550
f3300_25,4,,180,train,26414840,26414840,2112482400
f0065_00,4,,380,train,26414840,26414840,4489025100
f1404_39,4,,160,train,26414840,26414840,1848422100
f0218_04,4,,370,train,26414840,26414840,4356994950
f0286_16,4,,369,train,26414840,26414840,4356994950
f0911_02,4,,384,train,26414840,26414840,4489025100
f3596_19,4,,171,train,26414840,26414840,1980452250
f1963_27,4,,178,train,26414840,26414840,2112482400
f2408_73,4,,163,train,26414840,26414840,1848422100
f2214_70,4,,181,train,26414840,26414840,2112482400
f0333_01,4,,294,train,26414840,26414840,3432783900
f0223_49,4,,283,train,26414840,26414840,3300753750
f3997_45,4,,169,train,26414840,26414840,1980452250
f1978_04,4,,165,train,26414840,26414840,1848422100
f1530_18,5,,175,train,26414840,26414840,1980452250
f3154_48,5,,172,train,26414840,26414840,1980452250
f3521_09,5,,164,train,26414840,26414840,1848422100
f0326_35,5,,381,train,26414840,26414840,4489025100
f3337_21,5,,184,train,26414840,26414840,2112482400
