2682,1,,9,train,124808,124808,312065
1864,1,,9,train,124808,124808,312065
6484,1,,11,train,124808,124808,312065
8265,1,,10,train,124808,124808,312065
8557,1,,11,train,124808,124808,312065
3913,1,,11,train,124808,124808,312065
9845,1,,8,train,124808,124808,312065
3582,1,,8,train,124808,124808,312065
877,1,,22,train,124808,124808,936195
9561,1,,11,train,124808,124808,312065
1953,1,,20,train,124808,124808,936195
6540,1,,20,train,124808,124808,936195
7828,1,,20,train,124808,124808,936195
4050,1,,20,train,124808,124808,936195
8096,1,,21,train,124808,124808,936195
7394,1,,20,train,124808,124808,936195
4320,1,,11,train,124808,124808,312065
6983,1,,20,train,124808,124808,936195
5619,1,,22,train,124808,124808,936195
8094,1,,22,train,124808,124808,936195
2682,2,,9,train,124808,124808,312065
1864,2,,9,train,124808,124808,312065
6484,2,,11,train,124808,124808,312065
8265,2,,10,train,124808,124808,312065
8557,2,,11,train,124808,124808,312065
3913,2,,11,train,124808,124808,312065
9845,2,,8,train,124808,124808,312065
3582,2,,8,train,124808,124808,312065
877,2,,22,train,124808,124808,936195
9561,2,,11,train,124808,124808,312065
1953,2,,20,train,124808,124808,936195
6540,2,,20,train,124808,124808,936195
7828,2,,20,train,124808,124808,936195
4050,2,,20,train,124808,124808,936195
8096,2,,21,train,124808,124808,936195
7394,2,,20,train,124808,124808,936195
4320,2,,11,train,124808,124808,312065
6983,2,,20,train,124808,124808,936195
5619,2,,22,train,124808,124808,936195
8094,2,,22,train,124808,124808,936195
2682,3,,9,train,124808,124808,312065
1864,3,,9,train,124808,124808,312065
6484,3,,11,train,124808,124808,312065
8265,3,,10,train,124808,124808,312065
8557,3,,11,train,124808,124808,312065
3913,3,,11,train,124808,124808,312065
9845,3,,8,train,124808,124808,312065
3582,3,,8,train,124808,124808,312065
877,3,,22,train,124808,124808,936195
9561,3,,11,train,124808,124808,312065
1953,3,,20,train,124808,124808,936195
6540,3,,20,train,124808,124808,936195
7828,3,,20,train,124808,124808,936195
4050,3,,20,train,124808,124808,936195
8096,3,,21,train,124808,124808,936195
7394,3,,20,train,124808,124808,936195
4320,3,,11,train,124808,124808,312065
6983,3,,20,train,124808,124808,936195
5619,3,,22,train,124808,124808,936195
8094,3,,22,train,124808,124808,936195
