5694,1,,30,train,124808,124808,1560325
5125,1,,30,train,124808,124808,1560325
5595,1,,23,train,124808,124808,1248260
7195,1,,30,train,124808,124808,1560325
2023,1,,26,train,124808,124808,1248260
8521,1,,30,train,124808,124808,1560325
6574,1,,30,train,124808,124808,1560325
7381,1,,28,train,124808,124808,1560325
7532,1,,29,train,124808,124808,1560325
1068,1,,25,train,124808,124808,1248260
6987,1,,30,train,124808,124808,1560325
6988,1,,30,train,124808,124808,1560325
61,1,,29,train,124808,124808,1560325
3494,1,,28,train,124808,124808,1560325
6603,1,,30,train,124808,124808,1560325
4864,1,,29,train,124808,124808,1560325
3911,1,,30,train,124808,124808,1560325
2236,1,,30,train,124808,124808,1560325
600,1,,30,train,124808,124808,1560325
7338,1,,30,train,124808,124808,1560325
5125,2,,30,train,124808,124808,1560325
9841,2,,30,train,124808,124808,1560325
6574,2,,30,train,124808,124808,1560325
6161,2,,30,train,124808,124808,1560325
5595,2,,23,train,124808,124808,1248260
5145,2,,30,train,124808,124808,1560325
1986,2,,30,train,124808,124808,1560325
6973,2,,30,train,124808,124808,1560325
7338,2,,30,train,124808,124808,1560325
3625,2,,30,train,124808,124808,1560325
6987,2,,30,train,124808,124808,1560325
1657,2,,30,train,124808,124808,1560325
1903,2,,30,train,124808,124808,1560325
3929,2,,30,train,124808,124808,1560325
3207,2,,30,train,124808,124808,1560325
8521,2,,30,train,124808,124808,1560325
3911,2,,30,train,124808,124808,1560325
2446,2,,23,train,124808,124808,1248260
2236,2,,30,train,124808,124808,1560325
6235,2,,30,train,124808,124808,1560325
7003,3,,30,train,124808,124808,1560325
6603,3,,30,train,124808,124808,1560325
2382,3,,28,train,124808,124808,1560325
4102,3,,30,train,124808,124808,1560325
8966,3,,30,train,124808,124808,1560325
1986,3,,30,train,124808,124808,1560325
3494,3,,28,train,124808,124808,1560325
4035,3,,30,train,124808,124808,1560325
5125,3,,30,train,124808,124808,1560325
6988,3,,30,train,124808,124808,1560325
2782,3,,25,train,124808,124808,1248260
7338,3,,30,train,124808,124808,1560325
7532,3,,29,train,124808,124808,1560325
5221,3,,30,train,124808,124808,1560325
7381,3,,28,train,124808,124808,1560325
6574,3,,30,train,124808,124808,1560325
147,3,,30,train,124808,124808,1560325
3929,3,,30,train,124808,124808,1560325
2446,3,,23,train,124808,124808,1248260
5694,3,,30,train,124808,124808,1560325
1068,4,,25,train,124808,124808,1248260
6235,4,,30,train,124808,124808,1560325
1903,4,,30,train,124808,124808,1560325
6574,4,,30,train,124808,124808,1560325
4864,4,,29,train,124808,124808,1560325
6161,4,,30,train,124808,124808,1560325
147,4,,30,train,124808,124808,1560325
8521,4,,30,train,124808,124808,1560325
2782,4,,25,train,124808,124808,1248260
8868,4,,30,train,124808,124808,1560325
2257,4,,29,train,124808,124808,1560325
2446,4,,23,train,124808,124808,1248260
8966,4,,30,train,124808,124808,1560325
5595,4,,23,train,124808,124808,1248260
2023,4,,26,train,124808,124808,1248260
2122,4,,30,train,124808,124808,1560325
61,4,,29,train,124808,124808,1560325
3625,4,,30,train,124808,124808,1560325
7381,4,,28,train,124808,124808,1560325
6988,4,,30,train,124808,124808,1560325
3625,5,,30,train,124808,124808,1560325
6973,5,,30,train,124808,124808,1560325
5221,5,,30,train,124808,124808,1560325
2236,5,,30,train,124808,124808,1560325
6536,5,,30,train,124808,124808,1560325
1903,5,,30,train,124808,124808,1560325
3929,5,,30,train,124808,124808,1560325
2257,5,,29,train,124808,124808,1560325
2122,5,,30,train,124808,124808,1560325
600,5,,30,train,124808,124808,1560325
6161,5,,30,train,124808,124808,1560325
61,5,,29,train,124808,124808,1560325
7532,5,,29,train,124808,124808,1560325
3494,5,,28,train,124808,124808,1560325
3911,5,,30,train,124808,124808,1560325
6235,5,,30,train,124808,124808,1560325
2279,5,,30,train,124808,124808,1560325
7381,5,,28,train,124808,124808,1560325
2446,5,,23,train,124808,124808,1248260
7003,5,,30,train,124808,124808,1560325
3625,6,,30,train,124808,124808,1560325
6603,6,,30,train,124808,124808,1560325
8868,6,,30,train,124808,124808,1560325
5694,6,,30,train,124808,124808,1560325
6574,6,,30,train,124808,124808,1560325
2382,6,,28,train,124808,124808,1560325
5221,6,,30,train,124808,124808,1560325
7003,6,,30,train,124808,124808,1560325
8521,6,,30,train,124808,124808,1560325
1068,6,,25,train,124808,124808,1248260
600,6,,30,train,124808,124808,1560325
3911,6,,30,train,124808,124808,1560325
1986,6,,30,train,124808,124808,1560325
2023,6,,26,train,124808,124808,1248260
147,6,,30,train,124808,124808,1560325
3929,6,,30,train,124808,124808,1560325
61,6,,29,train,124808,124808,1560325
9841,6,,30,train,124808,124808,1560325
7381,6,,28,train,124808,124808,1560325
5595,6,,23,train,124808,124808,1248260
4102,7,,30,train,124808,124808,1560325
4834,7,,30,train,124808,124808,1560325
2382,7,,28,train,124808,124808,1560325
8966,7,,30,train,124808,124808,1560325
6603,7,,30,train,124808,124808,1560325
1068,7,,25,train,124808,124808,1248260
4864,7,,29,train,124808,124808,1560325
5125,7,,30,train,124808,124808,1560325
6973,7,,30,train,124808,124808,1560325
6235,7,,30,train,124808,124808,1560325
